county,date,unemployment_rate,sahm_value
Blount County,2021-03-01T00:00:00.000Z,2.5,0
Blount County,2021-04-01T00:00:00.000Z,2.4,0
Blount County,2021-05-01T00:00:00.000Z,2,0
Blount County,2021-06-01T00:00:00.000Z,2.7,0.06666666666666687
Blount County,2021-07-01T00:00:00.000Z,2.4,0.06666666666666687
Blount County,2021-08-01T00:00:00.000Z,2.4,0.20000000000000018
Blount County,2021-09-01T00:00:00.000Z,2,0
Blount County,2021-10-01T00:00:00.000Z,1.9,0
Blount County,2021-11-01T00:00:00.000Z,1.8,0
Blount County,2021-12-01T00:00:00.000Z,1.6,0
Blount County,2022-01-01T00:00:00.000Z,2.5,0.19999999999999996
Blount County,2022-02-01T00:00:00.000Z,2.4,0.3999999999999999
Blount County,2022-03-01T00:00:00.000Z,2,0.5333333333333332
Blount County,2022-04-01T00:00:00.000Z,1.7,0.2666666666666666
Blount County,2022-05-01T00:00:00.000Z,1.8,0.06666666666666665
Blount County,2022-06-01T00:00:00.000Z,2.6,0.26666666666666705
Blount County,2022-07-01T00:00:00.000Z,2.3,0.4666666666666668
Blount County,2022-08-01T00:00:00.000Z,2.3,0.6333333333333333
Blount County,2022-09-01T00:00:00.000Z,2,0.43333333333333357
Blount County,2022-10-01T00:00:00.000Z,2,0.3333333333333335
Blount County,2022-11-01T00:00:00.000Z,1.8,0.16666666666666696
Blount County,2022-12-01T00:00:00.000Z,1.6,0.03333333333333388
Blount County,2023-01-01T00:00:00.000Z,2.1,0.033333333333333215
Blount County,2023-02-01T00:00:00.000Z,2.1,0.1333333333333333
Blount County,2023-03-01T00:00:00.000Z,1.8,0.19999999999999996
Blount County,2023-04-01T00:00:00.000Z,1.5,0
Blount County,2023-05-01T00:00:00.000Z,1.7,0
Blount County,2023-06-01T00:00:00.000Z,2.2,0.13333333333333353
Blount County,2023-07-01T00:00:00.000Z,2.2,0.3666666666666667
Blount County,2023-08-01T00:00:00.000Z,2.3,0.5666666666666669
Blount County,2023-09-01T00:00:00.000Z,2.2,0.5666666666666669
Blount County,2023-10-01T00:00:00.000Z,2.1,0.5333333333333332
Blount County,2023-11-01T00:00:00.000Z,2,0.4333333333333331
Blount County,2023-12-01T00:00:00.000Z,2.1,0.3999999999999999
Blount County,2024-01-01T00:00:00.000Z,2.8,0.6333333333333333
Blount County,2024-02-01T00:00:00.000Z,2.8,0.8999999999999999
Blount County,2024-03-01T00:00:00.000Z,2.5,1.0333333333333332
Blount County,2024-04-01T00:00:00.000Z,2.1,0.8000000000000003
Blount County,2024-05-01T00:00:00.000Z,2.1,0.5666666666666669
Blount County,2024-06-01T00:00:00.000Z,2.8,0.5333333333333334
Blount County,2024-07-01T00:00:00.000Z,2.9,0.5666666666666669
Blount County,2024-08-01T00:00:00.000Z,3.1,0.8666666666666671
Blount County,2024-09-01T00:00:00.000Z,2.7,0.8333333333333339
Blount County,2024-10-01T00:00:00.000Z,2.7,0.7666666666666666
Blount County,2024-11-01T00:00:00.000Z,2.8,0.6666666666666665
Blount County,2024-12-01T00:00:00.000Z,2.8,0.6999999999999997
Blount County,2025-01-01T00:00:00.000Z,3,0.6333333333333324
Blount County,2025-02-01T00:00:00.000Z,3,0.6999999999999988
Blount County,2025-03-01T00:00:00.000Z,3,0.7666666666666653
